"Name","Value"
"Schedule Name","Habituation and Conditioning_barpress_VI60   "
"Version","N/A"
"Environment","Test [1]"
"Machine Name","EPHYS-1-PC"
"Date/Time","11/19/2018 09:18:28"
"Database","*DEFAULT"
"Schedule Run ID","197"
"Finalized","No"
"Record Count","1050"
"Animal ID","FR5"
"Application_Version","ABET II Standard 2.18.5274.13905"
"Group ID","Hab+Con"
"Max_Number_Trials","0"
"Max_Schedule_Time","2550"
"Schedule_Description","VI Schedule of Reinforcement"
"Schedule_Start_Time","2018-11-19T09:18:28.526"
"User","Rebecca"
"Evnt_Time","Evnt_ID","Evnt_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"0","16","Variable Event","ITI_Value","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","VI_Value","","0","1","Value","0",,,,,,,,
"0.008","16","Variable Event","ITI_Value","","1","1","Value","221",,,,,,,,
"0.008","16","Variable Event","VI_Value","","1","1","Value","66",,,,,,,,
"49.346","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"49.677","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"49.94","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"50.271","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"60.633","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"60.898","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"65.452","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"65.849","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"67.762","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"67.762","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"67.762","16","Variable Event","VI_Value","","2","1","Value","32",,,,,,,,
"68.159","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"78.125","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"78.192","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"79.973","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"80.37","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"80.501","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"80.766","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"85.65","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"85.981","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"86.838","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"87.169","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"92.316","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"92.845","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"98.917","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"99.247","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"105.121","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"105.121","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"105.121","16","Variable Event","VI_Value","","2","1","Value","65",,,,,,,,
"105.386","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"110.928","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"111.391","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"113.502","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"113.833","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"127.362","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"127.627","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"128.682","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"129.144","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"132.245","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"132.774","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"142.739","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"143.004","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"145.049","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"145.512","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"151.517","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"151.716","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"153.827","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"154.29","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"154.553","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"154.752","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"159.107","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"159.503","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"166.498","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"166.829","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"170.458","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"170.458","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"170.458","16","Variable Event","VI_Value","","2","1","Value","63",,,,,,,,
"170.789","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"175.078","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"175.475","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"183.79","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"184.252","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"189.729","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"190.522","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"193.359","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"193.755","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"196.328","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"196.791","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"221.008","1","Condition Event","Tone CS","","2","0",,,,,,,,,,
"251.008","1","Condition Event","Tone off_Hab","","2","0",,,,,,,,,,
"251.008","16","Variable Event","ITI_Value","","2","1","Value","180",,,,,,,,
"423.539","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"423.539","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"423.539","16","Variable Event","VI_Value","","2","1","Value","71",,,,,,,,
"423.606","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"431.008","1","Condition Event","Tone CS","","2","0",,,,,,,,,,
"449.207","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"449.736","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"461.008","1","Condition Event","Tone off_Hab","","2","0",,,,,,,,,,
"461.008","16","Variable Event","ITI_Value","","2","1","Value","65",,,,,,,,
"464.45","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"465.111","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"471.709","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"472.435","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"475.733","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"476.328","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"480.484","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"480.749","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"485.169","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"485.631","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"488.534","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"488.798","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"489.325","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"489.854","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"492.426","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"493.35","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"495.791","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"495.791","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"495.791","16","Variable Event","VI_Value","","2","1","Value","56",,,,,,,,
"496.121","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"504.435","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"505.161","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"508.261","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"508.856","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"511.626","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"512.221","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"515.123","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"515.652","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"516.113","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"516.312","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"518.95","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"519.676","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"520.533","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"520.93","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"526.008","1","Condition Event","Tone CS","","2","0",,,,,,,,,,
"527.329","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"527.792","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"529.968","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"530.431","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"532.673","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"533.202","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"540.789","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"541.318","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"542.373","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"542.967","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"544.682","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"545.276","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"546.463","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"546.728","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"550.752","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"551.083","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"556.008","1","Condition Event","Tone off_Hab","","2","0",,,,,,,,,,
"556.008","16","Variable Event","ITI_Value","","2","1","Value","214",,,,,,,,
"556.097","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"556.097","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"556.097","16","Variable Event","VI_Value","","2","1","Value","69",,,,,,,,
"556.493","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"562.431","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"563.026","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"563.553","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"563.62","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"564.212","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"564.28","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"569.294","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"569.954","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"571.867","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"572.263","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"578.861","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"579.389","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"584.403","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"584.932","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"588.362","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"588.891","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"591.331","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"591.728","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"593.97","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"594.367","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"597.863","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"598.391","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"599.38","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"599.843","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"602.943","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"603.537","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"605.582","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"606.044","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"608.947","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"609.343","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"609.54","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"609.673","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"613.565","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"614.226","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"616.27","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"616.733","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"620.361","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"620.758","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"625.31","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"625.31","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"625.31","16","Variable Event","VI_Value","","2","1","Value","41",,,,,,,,
"625.64","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"632.832","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"633.427","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"640.552","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"640.949","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"642.861","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"643.588","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"651.77","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"652.364","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"656.19","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"656.785","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"657.576","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"659.687","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"663.975","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"664.372","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"666.482","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"666.482","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"666.482","16","Variable Event","VI_Value","","2","1","Value","23",,,,,,,,
"666.813","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"674.598","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"675.193","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"677.501","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"677.898","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"684.496","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"685.09","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"689.906","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"689.906","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"689.906","16","Variable Event","VI_Value","","2","1","Value","71",,,,,,,,
"690.237","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"695.119","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"695.779","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"696.438","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"697.099","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"697.361","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"698.022","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"699.472","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"700.001","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"706.731","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"707.193","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"707.72","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"708.315","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"711.613","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"712.076","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"715.44","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"715.903","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"719.333","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"719.861","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
